geo_value,time_value,percent_covid_visits
nv,2020-11-01,0.607768
ny,2020-11-01,0.276293
oh,2020-11-01,0.526569
ok,2020-11-01,0.858513
or,2020-11-01,0.224727
pa,2020-11-01,0.349873
pr,2020-11-01,0.326951
ri,2020-11-01,0.199038
sc,2020-11-01,0.257606
sd,2020-11-01,3.324907
tn,2020-11-01,0.61518
tx,2020-11-01,0.681196
ut,2020-11-01,0.631201
va,2020-11-01,0.267117
vt,2020-11-01,0.027626
wa,2020-11-01,0.195764
wi,2020-11-01,1.217177
wv,2020-11-01,0.250204
wy,2020-11-01,0.671224
ak,2020-11-02,0.742515
al,2020-11-02,0.541475
ar,2020-11-02,0.445185
az,2020-11-02,0.394576
ca,2020-11-02,0.335181
co,2020-11-02,0.619955
ct,2020-11-02,0.551588
dc,2020-11-02,0.331568
de,2020-11-02,0.312564
fl,2020-11-02,0.454185
ga,2020-11-02,0.652696
hi,2020-11-02,0.104179
ia,2020-11-02,0.759582
id,2020-11-02,0.90904
il,2020-11-02,1.403468
in,2020-11-02,0.986119
ks,2020-11-02,0.772894
ky,2020-11-02,0.480384
la,2020-11-02,0.425701
ma,2020-11-02,0.229347
md,2020-11-02,0.451552
me,2020-11-02,0.133724
mi,2020-11-02,0.668422
mn,2020-11-02,1.387791
mo,2020-11-02,0.942274
ms,2020-11-02,0.501892
mt,2020-11-02,0.973816
nc,2020-11-02,0.335468
nd,2020-11-02,2.431705
ne,2020-11-02,1.052164
nh,2020-11-02,0.145099
nj,2020-11-02,0.649598
nm,2020-11-02,0.55648
nv,2020-11-02,0.731881
ny,2020-11-02,0.346228
oh,2020-11-02,0.611895
ok,2020-11-02,1.048799
or,2020-11-02,0.266582
pa,2020-11-02,0.381625
pr,2020-11-02,0.317905
ri,2020-11-02,0.217577
sc,2020-11-02,0.284749
sd,2020-11-02,4.087483
tn,2020-11-02,0.691228
tx,2020-11-02,0.763752
ut,2020-11-02,0.757852
va,2020-11-02,0.303481
vt,2020-11-02,0.023297
wa,2020-11-02,0.227054
wi,2020-11-02,1.437681
wv,2020-11-02,0.289179
wy,2020-11-02,0.956973
ak,2020-11-03,0.671451
al,2020-11-03,0.59086
ar,2020-11-03,0.482945
az,2020-11-03,0.4094
ca,2020-11-03,0.358258
co,2020-11-03,0.662968
ct,2020-11-03,0.574896
dc,2020-11-03,0.406785
de,2020-11-03,0.316606
fl,2020-11-03,0.454957
ga,2020-11-03,0.661447
hi,2020-11-03,0.09177
ia,2020-11-03,1.031149
id,2020-11-03,0.97934
il,2020-11-03,1.274197
in,2020-11-03,1.087081
ks,2020-11-03,0.905075
ky,2020-11-03,0.5029
la,2020-11-03,0.42814
ma,2020-11-03,0.242748
md,2020-11-03,0.489454
me,2020-11-03,0.151935
mi,2020-11-03,0.696857
mn,2020-11-03,1.531435
mo,2020-11-03,1.095999
ms,2020-11-03,0.615027
mt,2020-11-03,1.008776
nc,2020-11-03,0.363334
nd,2020-11-03,2.690573
ne,2020-11-03,1.166253
nh,2020-11-03,0.145631
nj,2020-11-03,0.656725
nm,2020-11-03,0.707086
nv,2020-11-03,0.779635
ny,2020-11-03,0.35333
oh,2020-11-03,0.629655
ok,2020-11-03,1.078431
or,2020-11-03,0.282678
pa,2020-11-03,0.404411
pr,2020-11-03,0.31683
ri,2020-11-03,0.240654
sc,2020-11-03,0.312717
sd,2020-11-03,4.109556
tn,2020-11-03,0.724182
tx,2020-11-03,0.838822
ut,2020-11-03,0.791203
va,2020-11-03,0.298548
vt,2020-11-03,0.020171
wa,2020-11-03,0.251089
wi,2020-11-03,1.654551
wv,2020-11-03,0.307895
wy,2020-11-03,1.045351
ak,2020-11-04,0.70409
al,2020-11-04,0.588216
ar,2020-11-04,0.467946
az,2020-11-04,0.414818
ca,2020-11-04,0.379456
co,2020-11-04,0.675576
ct,2020-11-04,0.578505
dc,2020-11-04,0.397521
de,2020-11-04,0.323034
fl,2020-11-04,0.449804
ga,2020-11-04,0.657399
hi,2020-11-04,0.094387
ia,2020-11-04,1.24594
id,2020-11-04,0.946069
il,2020-11-04,1.150336
in,2020-11-04,1.144899
ks,2020-11-04,0.961128
ky,2020-11-04,0.497645
la,2020-11-04,0.435833
ma,2020-11-04,0.249851
md,2020-11-04,0.554151
me,2020-11-04,0.148285
mi,2020-11-04,0.68718
mn,2020-11-04,1.617591
mo,2020-11-04,1.164182
ms,2020-11-04,0.650802
mt,2020-11-04,0.946119
nc,2020-11-04,0.357875
nd,2020-11-04,2.564177
ne,2020-11-04,1.204198
nh,2020-11-04,0.147138
nj,2020-11-04,0.672881
nm,2020-11-04,0.739443
nv,2020-11-04,0.798828
ny,2020-11-04,0.356826
oh,2020-11-04,0.641936
ok,2020-11-04,1.040609
or,2020-11-04,0.292197
pa,2020-11-04,0.415209
pr,2020-11-04,0.29679
ri,2020-11-04,0.264673
sc,2020-11-04,0.320228
sd,2020-11-04,3.99273
tn,2020-11-04,0.715086
tx,2020-11-04,0.872691
ut,2020-11-04,0.770228
va,2020-11-04,0.295111
vt,2020-11-04,0.02003
wa,2020-11-04,0.254989
wi,2020-11-04,1.717188
wv,2020-11-04,0.29996
wy,2020-11-04,1.098692
ak,2020-11-05,0.69802
al,2020-11-05,0.583098
ar,2020-11-05,0.527391
az,2020-11-05,0.421256
ca,2020-11-05,0.410308
co,2020-11-05,0.70536
ct,2020-11-05,0.62289
dc,2020-11-05,0.396406
de,2020-11-05,0.309934
fl,2020-11-05,0.458425
ga,2020-11-05,0.669257
hi,2020-11-05,0.10442
ia,2020-11-05,1.484715
id,2020-11-05,0.905842
il,2020-11-05,1.100828
in,2020-11-05,1.233673
ks,2020-11-05,0.991689
ky,2020-11-05,0.507249
la,2020-11-05,0.439345
ma,2020-11-05,0.26426
md,2020-11-05,0.562901
me,2020-11-05,0.128864
mi,2020-11-05,0.731577
mn,2020-11-05,1.79432
mo,2020-11-05,1.313849
ms,2020-11-05,0.691615
mt,2020-11-05,0.984044
nc,2020-11-05,0.359577
nd,2020-11-05,2.485325
ne,2020-11-05,1.1769
nh,2020-11-05,0.121102
nj,2020-11-05,0.719369
nm,2020-11-05,0.754692
nv,2020-11-05,0.838927
ny,2020-11-05,0.356956
oh,2020-11-05,0.675284
ok,2020-11-05,1.030485
or,2020-11-05,0.315488
pa,2020-11-05,0.417918
pr,2020-11-05,0.230655
ri,2020-11-05,0.270341
sc,2020-11-05,0.307618
sd,2020-11-05,4.053593
tn,2020-11-05,0.71864
tx,2020-11-05,0.915968
ut,2020-11-05,0.792184
va,2020-11-05,0.289053
vt,2020-11-05,0.02008
wa,2020-11-05,0.259168
wi,2020-11-05,1.746441
wv,2020-11-05,0.323422
wy,2020-11-05,1.287484
ak,2020-11-06,0.700105
al,2020-11-06,0.592882
ar,2020-11-06,0.549224
az,2020-11-06,0.432453
ca,2020-11-06,0.423586
co,2020-11-06,0.711203
ct,2020-11-06,0.705548
dc,2020-11-06,0.410701
de,2020-11-06,0.316095
fl,2020-11-06,0.470602
ga,2020-11-06,0.699163
hi,2020-11-06,0.114396
ia,2020-11-06,1.699394
id,2020-11-06,0.888666
il,2020-11-06,1.100563
in,2020-11-06,1.322613
ks,2020-11-06,1.030901
ky,2020-11-06,0.510663
la,2020-11-06,0.459851
ma,2020-11-06,0.283994
md,2020-11-06,0.568501
me,2020-11-06,0.146813
mi,2020-11-06,0.758424
mn,2020-11-06,1.848859
mo,2020-11-06,1.416833
ms,2020-11-06,0.686961
mt,2020-11-06,0.949612
nc,2020-11-06,0.379677
nd,2020-11-06,2.428989
ne,2020-11-06,1.227061
nh,2020-11-06,0.137338
nj,2020-11-06,0.762448
nm,2020-11-06,0.736174
nv,2020-11-06,0.86228
ny,2020-11-06,0.363029
oh,2020-11-06,0.727779
ok,2020-11-06,1.075352
or,2020-11-06,0.314851
pa,2020-11-06,0.437528
pr,2020-11-06,0.264307
ri,2020-11-06,0.269749
sc,2020-11-06,0.28875
sd,2020-11-06,3.961878
tn,2020-11-06,0.713439
tx,2020-11-06,0.951996
ut,2020-11-06,0.763398
va,2020-11-06,0.291772
vt,2020-11-06,0.020055
wa,2020-11-06,0.281805
wi,2020-11-06,1.774329
wv,2020-11-06,0.324817
wy,2020-11-06,1.225678
ak,2020-11-07,0.77991
al,2020-11-07,0.590941
ar,2020-11-07,0.592865
az,2020-11-07,0.451807
ca,2020-11-07,0.441399
co,2020-11-07,0.758508
ct,2020-11-07,0.746037
dc,2020-11-07,0.402234
de,2020-11-07,0.330949
fl,2020-11-07,0.489364
ga,2020-11-07,0.724101
hi,2020-11-07,0.120668
ia,2020-11-07,1.905379
id,2020-11-07,0.908103
il,2020-11-07,1.112249
in,2020-11-07,1.411154
ks,2020-11-07,1.141108
ky,2020-11-07,0.521892
la,2020-11-07,0.507799
ma,2020-11-07,0.304247
md,2020-11-07,0.589666
me,2020-11-07,0.187104
mi,2020-11-07,0.821346
mn,2020-11-07,1.958031
mo,2020-11-07,1.517778
ms,2020-11-07,0.698738
mt,2020-11-07,0.970957
nc,2020-11-07,0.404674
nd,2020-11-07,2.296115
ne,2020-11-07,1.336282
nh,2020-11-07,0.169014
nj,2020-11-07,0.7846
nm,2020-11-07,0.810923
nv,2020-11-07,0.898998
ny,2020-11-07,0.376047
oh,2020-11-07,0.7891
ok,2020-11-07,1.098104
or,2020-11-07,0.317985
pa,2020-11-07,0.483357
pr,2020-11-07,0.228848
ri,2020-11-07,0.293211
sc,2020-11-07,0.309168
sd,2020-11-07,3.993969
tn,2020-11-07,0.742131
tx,2020-11-07,0.996138
ut,2020-11-07,0.796076
va,2020-11-07,0.326787
vt,2020-11-07,0.02721
wa,2020-11-07,0.314673
wi,2020-11-07,1.823695
wv,2020-11-07,0.353883
wy,2020-11-07,1.349316
ak,2020-11-08,0.97653
al,2020-11-08,0.693346
ar,2020-11-08,0.654719
az,2020-11-08,0.482779
ca,2020-11-08,0.497574
co,2020-11-08,0.880628
ct,2020-11-08,0.850434
dc,2020-11-08,0.500044
de,2020-11-08,0.405366
fl,2020-11-08,0.560658
ga,2020-11-08,0.82994
hi,2020-11-08,0.13937
ia,2020-11-08,2.372758
id,2020-11-08,1.07221
il,2020-11-08,1.202631
in,2020-11-08,1.643402
ks,2020-11-08,1.34619
ky,2020-11-08,0.592171
la,2020-11-08,0.58352
ma,2020-11-08,0.342711
md,2020-11-08,0.67007
me,2020-11-08,0.211196
mi,2020-11-08,0.96228
mn,2020-11-08,2.181159
mo,2020-11-08,1.756652
ms,2020-11-08,0.820848
mt,2020-11-08,1.086027
nc,2020-11-08,0.438838
nd,2020-11-08,2.63879
ne,2020-11-08,1.556834
nh,2020-11-08,0.183145
nj,2020-11-08,0.824544
nm,2020-11-08,0.903754
nv,2020-11-08,1.059602
ny,2020-11-08,0.403441
oh,2020-11-08,0.933833
ok,2020-11-08,1.265631
or,2020-11-08,0.367294
pa,2020-11-08,0.541839
pr,2020-11-08,0.164901
ri,2020-11-08,0.302721
sc,2020-11-08,0.331995
sd,2020-11-08,4.499148
tn,2020-11-08,0.84742
tx,2020-11-08,1.099784
ut,2020-11-08,0.948059
va,2020-11-08,0.376205
vt,2020-11-08,0.037944
wa,2020-11-08,0.369802
wi,2020-11-08,2.039554
wv,2020-11-08,0.417176
wy,2020-11-08,1.638724
ak,2020-11-09,1.355767
al,2020-11-09,0.838432
ar,2020-11-09,0.762701
az,2020-11-09,0.525964
ca,2020-11-09,0.588563
co,2020-11-09,1.029602
ct,2020-11-09,1.051573
dc,2020-11-09,0.605758
de,2020-11-09,0.486967
fl,2020-11-09,0.668499
ga,2020-11-09,1.00792
hi,2020-11-09,0.187746
ia,2020-11-09,3.136558
id,2020-11-09,1.302075
il,2020-11-09,1.356917
in,2020-11-09,2.033352
ks,2020-11-09,1.591438
ky,2020-11-09,0.701622
la,2020-11-09,0.669987
ma,2020-11-09,0.400123
md,2020-11-09,0.815725
me,2020-11-09,0.248525
mi,2020-11-09,1.184256
mn,2020-11-09,2.482725
mo,2020-11-09,2.082376
ms,2020-11-09,0.993064
mt,2020-11-09,1.153276
nc,2020-11-09,0.482084
nd,2020-11-09,3.404626
ne,2020-11-09,1.793009
nh,2020-11-09,0.20707
nj,2020-11-09,0.907017
nm,2020-11-09,1.002369
nv,2020-11-09,1.325006
ny,2020-11-09,0.480561
oh,2020-11-09,1.135171
ok,2020-11-09,1.517161
or,2020-11-09,0.447615
pa,2020-11-09,0.618941
pr,2020-11-09,0.110821
ri,2020-11-09,0.309679
sc,2020-11-09,0.382595
sd,2020-11-09,5.271206
tn,2020-11-09,0.995794
tx,2020-11-09,1.275801
ut,2020-11-09,1.127703
va,2020-11-09,0.445997
vt,2020-11-09,0.045333
wa,2020-11-09,0.43788
wi,2020-11-09,2.394798
wv,2020-11-09,0.531958
wy,2020-11-09,2.082021
ak,2020-11-10,1.355487
al,2020-11-10,0.881498
ar,2020-11-10,0.810214
az,2020-11-10,0.53903
ca,2020-11-10,0.594282
co,2020-11-10,1.081056
ct,2020-11-10,1.104707
dc,2020-11-10,0.594256
de,2020-11-10,0.495357
fl,2020-11-10,0.68179
ga,2020-11-10,0.953574
hi,2020-11-10,0.147514
ia,2020-11-10,3.115018
id,2020-11-10,1.365893
il,2020-11-10,1.35335
in,2020-11-10,2.133976
ks,2020-11-10,1.492818
ky,2020-11-10,0.68909
la,2020-11-10,0.689602
ma,2020-11-10,0.38982
md,2020-11-10,0.825534
me,2020-11-10,0.282647
mi,2020-11-10,1.193108
mn,2020-11-10,2.617715
mo,2020-11-10,2.07939
ms,2020-11-10,1.158164
mt,2020-11-10,1.277612
nc,2020-11-10,0.495429
nd,2020-11-10,3.319209
ne,2020-11-10,1.847094
nh,2020-11-10,0.2119
nj,2020-11-10,0.90704
nm,2020-11-10,1.051132
nv,2020-11-10,1.331285
ny,2020-11-10,0.492657
oh,2020-11-10,1.162417
ok,2020-11-10,1.477819
or,2020-11-10,0.432441
pa,2020-11-10,0.672967
pr,2020-11-10,0.076725
ri,2020-11-10,0.308219
sc,2020-11-10,0.374786
sd,2020-11-10,5.016549
tn,2020-11-10,1.023437
tx,2020-11-10,1.286863
ut,2020-11-10,1.109847
va,2020-11-10,0.449895
vt,2020-11-10,0.055845
wa,2020-11-10,0.460712
wi,2020-11-10,2.366733
wv,2020-11-10,0.544576
wy,2020-11-10,2.142973
ak,2020-11-11,1.157731
al,2020-11-11,0.832626
ar,2020-11-11,0.819543
az,2020-11-11,0.506789
ca,2020-11-11,0.596869
co,2020-11-11,1.098409
ct,2020-11-11,1.123405
dc,2020-11-11,0.575722
de,2020-11-11,0.525049
fl,2020-11-11,0.664367
ga,2020-11-11,0.870123
hi,2020-11-11,0.161382
ia,2020-11-11,2.895683
id,2020-11-11,1.275149
il,2020-11-11,1.334718
in,2020-11-11,2.130222
ks,2020-11-11,1.439615
ky,2020-11-11,0.67269
la,2020-11-11,0.676614
ma,2020-11-11,0.399825
md,2020-11-11,0.808822
me,2020-11-11,0.317547
mi,2020-11-11,1.166455
mn,2020-11-11,2.494609
mo,2020-11-11,1.940199
ms,2020-11-11,1.229363
mt,2020-11-11,1.270674
nc,2020-11-11,0.489853
nd,2020-11-11,2.832947
ne,2020-11-11,1.679468
nh,2020-11-11,0.206264
nj,2020-11-11,0.912049
nm,2020-11-11,1.025404
nv,2020-11-11,1.173648
ny,2020-11-11,0.488457
oh,2020-11-11,1.139489
ok,2020-11-11,1.428499
or,2020-11-11,0.421187
pa,2020-11-11,0.697287
pr,2020-11-11,0.071195
ri,2020-11-11,0.362998
sc,2020-11-11,0.380777
sd,2020-11-11,4.59104
tn,2020-11-11,1.014391
tx,2020-11-11,1.239807
ut,2020-11-11,1.031206
va,2020-11-11,0.435363
vt,2020-11-11,0.048643
wa,2020-11-11,0.429061
wi,2020-11-11,2.169128
wv,2020-11-11,0.545648
wy,2020-11-11,1.948504
ak,2020-11-12,1.011716
al,2020-11-12,0.811185
ar,2020-11-12,0.813912
az,2020-11-12,0.487121
ca,2020-11-12,0.590095
co,2020-11-12,1.09338
ct,2020-11-12,1.130497
dc,2020-11-12,0.619485
de,2020-11-12,0.510212
fl,2020-11-12,0.645164
ga,2020-11-12,0.859894
hi,2020-11-12,0.181119
ia,2020-11-12,2.669329
id,2020-11-12,1.20326
il,2020-11-12,1.293467
in,2020-11-12,1.946809
ks,2020-11-12,1.386026
ky,2020-11-12,0.669693
la,2020-11-12,0.684568
ma,2020-11-12,0.412452
md,2020-11-12,0.75722
me,2020-11-12,0.300162
mi,2020-11-12,1.114964
mn,2020-11-12,2.385842
mo,2020-11-12,1.841626
ms,2020-11-12,1.172416
mt,2020-11-12,1.082119
nc,2020-11-12,0.494354
nd,2020-11-12,2.562988
ne,2020-11-12,1.631757
nh,2020-11-12,0.237075
nj,2020-11-12,0.890934
nm,2020-11-12,0.986317
nv,2020-11-12,1.150459
ny,2020-11-12,0.466595
oh,2020-11-12,1.144866
ok,2020-11-12,1.323652
or,2020-11-12,0.393921
pa,2020-11-12,0.731451
pr,2020-11-12,0.073066
ri,2020-11-12,0.388531
sc,2020-11-12,0.344317
sd,2020-11-12,3.98683
tn,2020-11-12,0.976796
tx,2020-11-12,1.177391
ut,2020-11-12,0.983308
va,2020-11-12,0.413056
vt,2020-11-12,0.067718
wa,2020-11-12,0.442755
wi,2020-11-12,1.992474
wv,2020-11-12,0.494314
wy,2020-11-12,1.835047
ak,2020-11-13,0.991474
al,2020-11-13,0.812781
ar,2020-11-13,0.780504
az,2020-11-13,0.48542
ca,2020-11-13,0.592932
co,2020-11-13,1.082292
ct,2020-11-13,1.113442
dc,2020-11-13,0.577932
de,2020-11-13,0.539578
fl,2020-11-13,0.626604
ga,2020-11-13,0.818336
hi,2020-11-13,0.201079
ia,2020-11-13,2.531562
id,2020-11-13,1.107134
il,2020-11-13,1.263357
in,2020-11-13,1.807598
ks,2020-11-13,1.301059
ky,2020-11-13,0.641606
la,2020-11-13,0.672184
ma,2020-11-13,0.416839
md,2020-11-13,0.739858
me,2020-11-13,0.28832
mi,2020-11-13,1.059611
mn,2020-11-13,2.250823
mo,2020-11-13,1.721898
ms,2020-11-13,1.10392
mt,2020-11-13,1.068715
nc,2020-11-13,0.501585
nd,2020-11-13,2.146803
ne,2020-11-13,1.557067
nh,2020-11-13,0.241656
nj,2020-11-13,0.912407
nm,2020-11-13,0.953372
nv,2020-11-13,1.056252
ny,2020-11-13,0.454698
oh,2020-11-13,1.135432
ok,2020-11-13,1.31565
or,2020-11-13,0.397276
pa,2020-11-13,0.754775
pr,2020-11-13,0.064316
ri,2020-11-13,0.429847
sc,2020-11-13,0.372529
sd,2020-11-13,3.46318
tn,2020-11-13,0.929833
tx,2020-11-13,1.152239
ut,2020-11-13,0.951202
va,2020-11-13,0.418807
vt,2020-11-13,0.083661
wa,2020-11-13,0.441076
wi,2020-11-13,1.852197
wv,2020-11-13,0.515895
wy,2020-11-13,1.639028
ak,2020-11-14,0.932604
al,2020-11-14,0.814576
ar,2020-11-14,0.822413
az,2020-11-14,0.513949
ca,2020-11-14,0.600201
co,2020-11-14,1.086389
ct,2020-11-14,1.12531
dc,2020-11-14,0.611995
de,2020-11-14,0.567744
fl,2020-11-14,0.618169
ga,2020-11-14,0.820053
hi,2020-11-14,0.208035
ia,2020-11-14,2.419639
id,2020-11-14,1.152113
il,2020-11-14,1.26235
in,2020-11-14,1.730931
ks,2020-11-14,1.257177
ky,2020-11-14,0.657569
la,2020-11-14,0.690512
ma,2020-11-14,0.422209
md,2020-11-14,0.739959
me,2020-11-14,0.3626
mi,2020-11-14,1.064456
mn,2020-11-14,2.210174
mo,2020-11-14,1.674185
ms,2020-11-14,1.154057
mt,2020-11-14,1.130326
nc,2020-11-14,0.513409
nd,2020-11-14,2.066987
ne,2020-11-14,1.534589
nh,2020-11-14,0.233923
nj,2020-11-14,0.937082
nm,2020-11-14,0.930468
nv,2020-11-14,1.015501
ny,2020-11-14,0.454809
oh,2020-11-14,1.169288
ok,2020-11-14,1.327455
or,2020-11-14,0.440686
pa,2020-11-14,0.791204
pr,2020-11-14,0.059334
ri,2020-11-14,0.451719
sc,2020-11-14,0.405851
sd,2020-11-14,3.042502
tn,2020-11-14,0.919318
tx,2020-11-14,1.155622
ut,2020-11-14,0.970694
va,2020-11-14,0.44309
vt,2020-11-14,0.093176
wa,2020-11-14,0.448644
wi,2020-11-14,1.772941
wv,2020-11-14,0.503114
wy,2020-11-14,1.534875
ak,2020-11-15,0.909
al,2020-11-15,0.922946
ar,2020-11-15,0.88582
az,2020-11-15,0.559576
ca,2020-11-15,0.668264
co,2020-11-15,1.191545
ct,2020-11-15,1.25134
dc,2020-11-15,0.686429
de,2020-11-15,0.674382
fl,2020-11-15,0.664318
ga,2020-11-15,0.892225
hi,2020-11-15,0.195956
ia,2020-11-15,2.594971
id,2020-11-15,1.254229
il,2020-11-15,1.346277
in,2020-11-15,1.838246
ks,2020-11-15,1.344297
ky,2020-11-15,0.741795
la,2020-11-15,0.767593
ma,2020-11-15,0.45694
md,2020-11-15,0.83103
me,2020-11-15,0.401867
mi,2020-11-15,1.162984
mn,2020-11-15,2.342621
mo,2020-11-15,1.793691
ms,2020-11-15,1.269519
mt,2020-11-15,1.249991
nc,2020-11-15,0.556768
nd,2020-11-15,2.271526
ne,2020-11-15,1.674125
nh,2020-11-15,0.270754
nj,2020-11-15,0.971732
nm,2020-11-15,1.010388
nv,2020-11-15,1.08924
ny,2020-11-15,0.467402
oh,2020-11-15,1.306574
ok,2020-11-15,1.461034
or,2020-11-15,0.516758
pa,2020-11-15,0.880771
pr,2020-11-15,0.065553
ri,2020-11-15,0.467174
sc,2020-11-15,0.427626
sd,2020-11-15,3.02134
tn,2020-11-15,1.005771
tx,2020-11-15,1.242403
ut,2020-11-15,0.996543
va,2020-11-15,0.475706
vt,2020-11-15,0.097712
wa,2020-11-15,0.496641
wi,2020-11-15,1.874346
wv,2020-11-15,0.550169
wy,2020-11-15,1.530579
ak,2020-11-16,0.977083
al,2020-11-16,1.085645
ar,2020-11-16,1.006272
az,2020-11-16,0.626316
ca,2020-11-16,0.775153
co,2020-11-16,1.372657
ct,2020-11-16,1.406197
dc,2020-11-16,0.807986
de,2020-11-16,0.761119
fl,2020-11-16,0.740183
ga,2020-11-16,1.024506
hi,2020-11-16,0.201786
ia,2020-11-16,2.824186
id,2020-11-16,1.442064
il,2020-11-16,1.48557
in,2020-11-16,2.01811
ks,2020-11-16,1.484824
ky,2020-11-16,0.848324
la,2020-11-16,0.885262
ma,2020-11-16,0.503294
md,2020-11-16,0.977192
me,2020-11-16,0.467246
mi,2020-11-16,1.316458
mn,2020-11-16,2.505499
mo,2020-11-16,1.957962
ms,2020-11-16,1.390002
mt,2020-11-16,1.547273
nc,2020-11-16,0.613551
nd,2020-11-16,2.897815
ne,2020-11-16,1.850919
nh,2020-11-16,0.313934
nj,2020-11-16,1.036738
nm,2020-11-16,1.142933
nv,2020-11-16,1.295652
ny,2020-11-16,0.507199
oh,2020-11-16,1.487739
ok,2020-11-16,1.691963
or,2020-11-16,0.602372
pa,2020-11-16,0.993161
pr,2020-11-16,0.071642
ri,2020-11-16,0.480654
sc,2020-11-16,0.489789
sd,2020-11-16,2.933379
tn,2020-11-16,1.11971
tx,2020-11-16,1.354911
ut,2020-11-16,1.113111
va,2020-11-16,0.553213
vt,2020-11-16,0.126524
wa,2020-11-16,0.556193
wi,2020-11-16,1.990365
wv,2020-11-16,0.666029
wy,2020-11-16,1.660489
ak,2020-11-17,0.922547
al,2020-11-17,1.069711
ar,2020-11-17,0.983538
az,2020-11-17,0.662481
ca,2020-11-17,0.759904
co,2020-11-17,1.301997
ct,2020-11-17,1.284736
dc,2020-11-17,0.805066
de,2020-11-17,0.695542
fl,2020-11-17,0.66163
ga,2020-11-17,0.913852
hi,2020-11-17,0.148378
ia,2020-11-17,2.479304
id,2020-11-17,1.278948
il,2020-11-17,1.403928
in,2020-11-17,1.906051
ks,2020-11-17,1.361626
ky,2020-11-17,0.817759
la,2020-11-17,0.905497
ma,2020-11-17,0.481285
md,2020-11-17,0.957456
me,2020-11-17,0.43934
mi,2020-11-17,1.204406
mn,2020-11-17,2.353819
mo,2020-11-17,1.860406
ms,2020-11-17,1.447279
mt,2020-11-17,1.544169
nc,2020-11-17,0.62049
nd,2020-11-17,2.462179
ne,2020-11-17,1.720348
nh,2020-11-17,0.271267
nj,2020-11-17,0.985503
nm,2020-11-17,1.060441
nv,2020-11-17,1.150004
ny,2020-11-17,0.515396
oh,2020-11-17,1.4538
ok,2020-11-17,1.734573
or,2020-11-17,0.580602
pa,2020-11-17,0.998631
pr,2020-11-17,0.079067
ri,2020-11-17,0.49194
sc,2020-11-17,0.454468
sd,2020-11-17,2.557318
tn,2020-11-17,1.020781
tx,2020-11-17,1.302149
ut,2020-11-17,1.11992
va,2020-11-17,0.548603
vt,2020-11-17,0.12229
wa,2020-11-17,0.536247
wi,2020-11-17,1.918721
wv,2020-11-17,0.704824
wy,2020-11-17,1.492414
ak,2020-11-18,0.836267
al,2020-11-18,1.00396
ar,2020-11-18,0.916829
az,2020-11-18,0.648205
ca,2020-11-18,0.749327
co,2020-11-18,1.214974
ct,2020-11-18,1.182698
dc,2020-11-18,0.715323
de,2020-11-18,0.687307
fl,2020-11-18,0.590429
ga,2020-11-18,0.82898
hi,2020-11-18,0.155231
ia,2020-11-18,2.146942
id,2020-11-18,1.148984
il,2020-11-18,1.273526
in,2020-11-18,1.704118
ks,2020-11-18,1.210911
ky,2020-11-18,0.756558
la,2020-11-18,0.874514
ma,2020-11-18,0.452602
md,2020-11-18,0.890236
me,2020-11-18,0.404624
mi,2020-11-18,1.077813
mn,2020-11-18,2.250247
mo,2020-11-18,1.601229
ms,2020-11-18,1.356306
mt,2020-11-18,1.360311
nc,2020-11-18,0.619931
nd,2020-11-18,1.92592
ne,2020-11-18,1.525872
nh,2020-11-18,0.261785
nj,2020-11-18,0.964028
nm,2020-11-18,1.042933
nv,2020-11-18,1.023293
ny,2020-11-18,0.493928
oh,2020-11-18,1.340441
ok,2020-11-18,1.605121
or,2020-11-18,0.567891
pa,2020-11-18,0.984566
pr,2020-11-18,0.08851
ri,2020-11-18,0.482133
sc,2020-11-18,0.405026
sd,2020-11-18,2.060517
tn,2020-11-18,0.938153
tx,2020-11-18,1.207055
ut,2020-11-18,1.132751
va,2020-11-18,0.507136
vt,2020-11-18,0.117548
wa,2020-11-18,0.494445
wi,2020-11-18,1.676603
wv,2020-11-18,0.649414
wy,2020-11-18,1.386053
ak,2020-11-19,0.792516
al,2020-11-19,0.961236
ar,2020-11-19,0.842707
az,2020-11-19,0.607936
ca,2020-11-19,0.739431
co,2020-11-19,1.140442
ct,2020-11-19,1.040968
dc,2020-11-19,0.67671
de,2020-11-19,0.631977
fl,2020-11-19,0.518396
ga,2020-11-19,0.780779
hi,2020-11-19,0.185857
ia,2020-11-19,1.855176
id,2020-11-19,1.049534
il,2020-11-19,1.153185
in,2020-11-19,1.500514
ks,2020-11-19,1.069447
ky,2020-11-19,0.704088
la,2020-11-19,0.831911
ma,2020-11-19,0.413339
md,2020-11-19,0.79542
me,2020-11-19,0.354566
mi,2020-11-19,0.973856
mn,2020-11-19,2.035002
mo,2020-11-19,1.405589
ms,2020-11-19,1.266067
mt,2020-11-19,1.199605
nc,2020-11-19,0.601013
nd,2020-11-19,1.631183
ne,2020-11-19,1.414356
nh,2020-11-19,0.266794
nj,2020-11-19,0.949259
nm,2020-11-19,0.967446
nv,2020-11-19,0.908403
ny,2020-11-19,0.470149
oh,2020-11-19,1.246752
ok,2020-11-19,1.452251
or,2020-11-19,0.527376
pa,2020-11-19,0.970437
pr,2020-11-19,0.095816
ri,2020-11-19,0.430402
sc,2020-11-19,0.380136
sd,2020-11-19,1.791726
