geo_value,time_value,fb_illness
mo,2020-10-15,1.170037
ms,2020-10-15,1.0684196
mt,2020-10-15,1.5958394
nc,2020-10-15,0.9312938
nd,2020-10-15,1.3267488
ne,2020-10-15,1.2212537
nh,2020-10-15,0.3354571
nj,2020-10-15,0.5323885
nm,2020-10-15,0.5973008
nv,2020-10-15,0.7828928
ny,2020-10-15,0.4235456
oh,2020-10-15,0.7783881
ok,2020-10-15,1.3122593
or,2020-10-15,0.7059374
pa,2020-10-15,0.5918604
ri,2020-10-15,0.8177234
sc,2020-10-15,0.8866492
sd,2020-10-15,1.7646122
tn,2020-10-15,0.9835397
tx,2020-10-15,1.1600432
ut,2020-10-15,1.1860516
va,2020-10-15,0.677625
vt,2020-10-15,0.536829
wa,2020-10-15,0.5831258
wi,2020-10-15,1.0963684
wv,2020-10-15,0.9504405
wy,2020-10-15,1.0719349
ak,2020-10-16,1.7020854
al,2020-10-16,0.9391402
ar,2020-10-16,1.0480878
az,2020-10-16,0.6514916
ca,2020-10-16,0.5655961
co,2020-10-16,0.7374759
ct,2020-10-16,0.4844127
dc,2020-10-16,0.2625499
de,2020-10-16,0.8680612
fl,2020-10-16,0.6859784
ga,2020-10-16,0.9837074
hi,2020-10-16,0.7610151
ia,2020-10-16,0.9166362
id,2020-10-16,1.7803686
il,2020-10-16,0.8351967
in,2020-10-16,0.6862966
ks,2020-10-16,1.3074171
ky,2020-10-16,0.9145268
la,2020-10-16,0.9676878
ma,2020-10-16,0.4157799
md,2020-10-16,0.2255005
me,2020-10-16,0.9693317
mi,2020-10-16,0.7110595
mn,2020-10-16,0.8709711
mo,2020-10-16,1.1409349
ms,2020-10-16,0.8773176
mt,2020-10-16,2.0934207
nc,2020-10-16,0.8888891
nd,2020-10-16,1.3858668
ne,2020-10-16,1.2625314
nh,2020-10-16,0.3374253
nj,2020-10-16,0.5188661
nm,2020-10-16,0.55339
nv,2020-10-16,0.6892714
ny,2020-10-16,0.4039498
oh,2020-10-16,0.8164166
ok,2020-10-16,1.2856459
or,2020-10-16,0.7200318
pa,2020-10-16,0.5528282
ri,2020-10-16,0.7149013
sc,2020-10-16,0.93448
sd,2020-10-16,1.6148889
tn,2020-10-16,1.0518473
tx,2020-10-16,1.3336305
ut,2020-10-16,1.1078549
va,2020-10-16,0.6780699
vt,2020-10-16,0.5792613
wa,2020-10-16,0.6799785
wi,2020-10-16,1.0647635
wv,2020-10-16,1.100287
wy,2020-10-16,0.9939695
ak,2020-10-17,1.8512987
al,2020-10-17,0.9142662
ar,2020-10-17,1.021862
az,2020-10-17,0.5976752
ca,2020-10-17,0.5435849
co,2020-10-17,0.7362257
ct,2020-10-17,0.5471898
dc,2020-10-17,0.3470858
de,2020-10-17,0.7752045
fl,2020-10-17,0.6358119
ga,2020-10-17,0.9316137
hi,2020-10-17,0.6233988
ia,2020-10-17,0.9891697
id,2020-10-17,1.691723
il,2020-10-17,0.845231
in,2020-10-17,0.780765
ks,2020-10-17,1.1378986
ky,2020-10-17,1.1191073
la,2020-10-17,1.0255726
ma,2020-10-17,0.4552114
md,2020-10-17,0.2406946
me,2020-10-17,0.9384084
mi,2020-10-17,0.6984884
mn,2020-10-17,0.9256764
mo,2020-10-17,1.2169688
ms,2020-10-17,0.9988808
mt,2020-10-17,2.1392318
nc,2020-10-17,0.9117772
nd,2020-10-17,1.5807737
ne,2020-10-17,1.2818244
nh,2020-10-17,0.2897676
nj,2020-10-17,0.5354756
nm,2020-10-17,0.5608975
nv,2020-10-17,0.6308319
ny,2020-10-17,0.387756
oh,2020-10-17,0.7815688
ok,2020-10-17,1.2578294
or,2020-10-17,0.8087025
pa,2020-10-17,0.6608873
ri,2020-10-17,0.65458
sc,2020-10-17,0.9934404
sd,2020-10-17,1.8326317
tn,2020-10-17,1.0535164
tx,2020-10-17,1.387865
ut,2020-10-17,0.9302198
va,2020-10-17,0.7278691
vt,2020-10-17,0.6771685
wa,2020-10-17,0.7172976
wi,2020-10-17,1.0804106
wv,2020-10-17,1.1079926
wy,2020-10-17,1.3847804
ak,2020-10-18,1.7377205
al,2020-10-18,0.8378011
ar,2020-10-18,0.9339473
az,2020-10-18,0.573961
ca,2020-10-18,0.6076176
co,2020-10-18,0.7216279
ct,2020-10-18,0.5256089
dc,2020-10-18,0.0825191
de,2020-10-18,0.7785693
fl,2020-10-18,0.6259212
ga,2020-10-18,0.9243425
hi,2020-10-18,0.6215185
ia,2020-10-18,1.1274838
id,2020-10-18,1.8071898
il,2020-10-18,0.8604649
in,2020-10-18,0.8935995
ks,2020-10-18,1.1288549
ky,2020-10-18,1.0889434
la,2020-10-18,0.9257616
ma,2020-10-18,0.3576539
md,2020-10-18,0.253447
me,2020-10-18,0.9388188
mi,2020-10-18,0.713597
mn,2020-10-18,0.9192455
mo,2020-10-18,1.1502016
ms,2020-10-18,1.0727094
mt,2020-10-18,2.2051193
nc,2020-10-18,0.9000523
nd,2020-10-18,1.5321222
ne,2020-10-18,1.2455875
nh,2020-10-18,0.2784785
nj,2020-10-18,0.5540563
nm,2020-10-18,0.5506044
nv,2020-10-18,0.682903
ny,2020-10-18,0.3892395
oh,2020-10-18,0.7418665
ok,2020-10-18,1.4161013
or,2020-10-18,0.9903281
pa,2020-10-18,0.7331055
ri,2020-10-18,0.5026665
sc,2020-10-18,0.9754367
sd,2020-10-18,1.872416
tn,2020-10-18,0.9478443
tx,2020-10-18,1.3155545
ut,2020-10-18,0.7856008
va,2020-10-18,0.6831128
vt,2020-10-18,0.6948534
wa,2020-10-18,0.6700853
wi,2020-10-18,1.1408418
wv,2020-10-18,1.180228
wy,2020-10-18,1.3556689
ak,2020-10-19,1.7511927
al,2020-10-19,0.7689456
ar,2020-10-19,0.9556254
az,2020-10-19,0.7025066
ca,2020-10-19,0.5934876
co,2020-10-19,0.8389639
ct,2020-10-19,0.5884211
dc,2020-10-19,0.172008
de,2020-10-19,0.9021278
fl,2020-10-19,0.6371711
ga,2020-10-19,0.947907
hi,2020-10-19,0.490141
ia,2020-10-19,1.3889314
id,2020-10-19,1.4945533
il,2020-10-19,0.9036554
in,2020-10-19,0.9147322
ks,2020-10-19,1.0687921
ky,2020-10-19,1.0718686
la,2020-10-19,0.8144928
ma,2020-10-19,0.3842147
md,2020-10-19,0.3052572
me,2020-10-19,1.0475091
mi,2020-10-19,0.6768225
mn,2020-10-19,0.7981127
mo,2020-10-19,1.2983407
ms,2020-10-19,1.0867423
mt,2020-10-19,2.1049085
nc,2020-10-19,0.8240637
nd,2020-10-19,1.6936585
ne,2020-10-19,1.4244962
nh,2020-10-19,0.3107128
nj,2020-10-19,0.5537964
nm,2020-10-19,0.732272
nv,2020-10-19,0.6803864
ny,2020-10-19,0.3667487
oh,2020-10-19,0.713365
ok,2020-10-19,1.5384497
or,2020-10-19,1.0463931
pa,2020-10-19,0.7375236
ri,2020-10-19,0.3212823
sc,2020-10-19,0.8478455
sd,2020-10-19,1.7428317
tn,2020-10-19,0.8907488
tx,2020-10-19,1.3268462
ut,2020-10-19,0.814905
va,2020-10-19,0.6920976
vt,2020-10-19,0.83605
wa,2020-10-19,0.6355243
wi,2020-10-19,1.166354
wv,2020-10-19,1.080325
wy,2020-10-19,1.4757009
ak,2020-10-20,1.9357943
al,2020-10-20,0.7914672
ar,2020-10-20,0.9632065
az,2020-10-20,0.9344429
ca,2020-10-20,0.6032789
co,2020-10-20,0.9304261
ct,2020-10-20,0.6589833
dc,2020-10-20,0.1739553
de,2020-10-20,1.0850759
fl,2020-10-20,0.5970679
ga,2020-10-20,0.9475162
hi,2020-10-20,0.3384194
ia,2020-10-20,1.3466765
id,2020-10-20,1.1628427
il,2020-10-20,0.8792349
in,2020-10-20,0.94545
ks,2020-10-20,1.0954684
ky,2020-10-20,1.0558437
la,2020-10-20,0.9427246
ma,2020-10-20,0.3268143
md,2020-10-20,0.280054
me,2020-10-20,0.9533269
mi,2020-10-20,0.7328348
mn,2020-10-20,0.7357032
mo,2020-10-20,1.4560009
ms,2020-10-20,1.1422135
mt,2020-10-20,1.5442811
nc,2020-10-20,0.8417921
nd,2020-10-20,1.6034697
ne,2020-10-20,1.2660443
nh,2020-10-20,0.3754894
nj,2020-10-20,0.4559534
nm,2020-10-20,0.5503739
nv,2020-10-20,0.8829068
ny,2020-10-20,0.3023906
oh,2020-10-20,0.760497
ok,2020-10-20,1.4343647
or,2020-10-20,1.0687862
pa,2020-10-20,0.7653607
ri,2020-10-20,0.2190519
sc,2020-10-20,0.8699753
sd,2020-10-20,1.5266577
tn,2020-10-20,0.8421268
tx,2020-10-20,1.2971476
ut,2020-10-20,0.8754254
va,2020-10-20,0.6043967
vt,2020-10-20,0.4459094
wa,2020-10-20,0.6231994
wi,2020-10-20,1.2101952
wv,2020-10-20,1.3417647
wy,2020-10-20,1.2754295
ak,2020-10-21,2.1811783
al,2020-10-21,0.9944489
ar,2020-10-21,0.9739078
az,2020-10-21,0.8778349
ca,2020-10-21,0.6605575
co,2020-10-21,0.8444632
ct,2020-10-21,0.7969677
dc,2020-10-21,0.1790525
de,2020-10-21,1.1124978
fl,2020-10-21,0.5674105
ga,2020-10-21,0.9348127
hi,2020-10-21,0.3394952
ia,2020-10-21,1.3568867
id,2020-10-21,1.0962488
il,2020-10-21,0.8863664
in,2020-10-21,1.0078054
ks,2020-10-21,0.9974463
ky,2020-10-21,1.0432925
la,2020-10-21,0.9676987
ma,2020-10-21,0.3235417
md,2020-10-21,0.293215
me,2020-10-21,1.0493234
mi,2020-10-21,0.7135973
mn,2020-10-21,0.9094241
mo,2020-10-21,1.4343028
ms,2020-10-21,1.1499615
mt,2020-10-21,1.5330631
nc,2020-10-21,0.838574
nd,2020-10-21,1.8276956
ne,2020-10-21,1.4713504
nh,2020-10-21,0.2564943
nj,2020-10-21,0.4830647
nm,2020-10-21,0.7652597
nv,2020-10-21,0.8038744
ny,2020-10-21,0.2927057
oh,2020-10-21,0.7531412
ok,2020-10-21,1.4511379
or,2020-10-21,1.0502939
pa,2020-10-21,0.7630624
ri,2020-10-21,0.135151
sc,2020-10-21,0.8625703
sd,2020-10-21,1.5876877
tn,2020-10-21,0.8906556
tx,2020-10-21,1.3715304
ut,2020-10-21,0.9278339
va,2020-10-21,0.6889188
vt,2020-10-21,0.442875
wa,2020-10-21,0.5827005
wi,2020-10-21,1.2260204
wv,2020-10-21,1.1652051
wy,2020-10-21,1.6118754
ak,2020-10-22,2.0262648
al,2020-10-22,0.9801618
ar,2020-10-22,0.894125
az,2020-10-22,0.8976912
ca,2020-10-22,0.6397493
co,2020-10-22,0.8776784
ct,2020-10-22,0.7965744
dc,2020-10-22,0.4818892
de,2020-10-22,0.449221
fl,2020-10-22,0.5974459
ga,2020-10-22,1.1306659
hi,2020-10-22,0.1779896
ia,2020-10-22,1.1879428
id,2020-10-22,1.1956787
il,2020-10-22,0.8975464
in,2020-10-22,1.2434333
ks,2020-10-22,1.0546645
ky,2020-10-22,1.0502442
la,2020-10-22,0.931236
ma,2020-10-22,0.3045307
md,2020-10-22,0.3699529
me,2020-10-22,1.051093
mi,2020-10-22,0.7535084
mn,2020-10-22,0.9713315
mo,2020-10-22,1.4849458
ms,2020-10-22,0.996784
mt,2020-10-22,1.5685632
nc,2020-10-22,0.8479738
nd,2020-10-22,1.8418408
ne,2020-10-22,1.4988396
nh,2020-10-22,0.2720225
nj,2020-10-22,0.5066482
nm,2020-10-22,0.9245909
nv,2020-10-22,0.8602269
ny,2020-10-22,0.321009
oh,2020-10-22,0.8027927
ok,2020-10-22,1.4224759
or,2020-10-22,0.8550367
pa,2020-10-22,0.877128
ri,2020-10-22,0.1246905
sc,2020-10-22,0.8817491
sd,2020-10-22,1.8559883
tn,2020-10-22,1.0294151
tx,2020-10-22,1.3532027
ut,2020-10-22,0.8137157
va,2020-10-22,0.9959077
vt,2020-10-22,0.5129743
wa,2020-10-22,0.6393788
wi,2020-10-22,1.3398488
wv,2020-10-22,1.3397975
wy,2020-10-22,2.1641329
ak,2020-10-23,2.1999355
al,2020-10-23,1.0214521
ar,2020-10-23,1.021499
az,2020-10-23,0.9155279
ca,2020-10-23,0.6406457
co,2020-10-23,0.8165425
ct,2020-10-23,0.7956852
dc,2020-10-23,0.4733657
de,2020-10-23,0.8084552
fl,2020-10-23,0.6118153
ga,2020-10-23,1.1142676
hi,2020-10-23,0.0780684
ia,2020-10-23,1.2133529
id,2020-10-23,1.5008159
il,2020-10-23,0.8373669
in,2020-10-23,1.3344021
ks,2020-10-23,0.8581184
ky,2020-10-23,0.8841573
la,2020-10-23,0.770722
ma,2020-10-23,0.3926566
md,2020-10-23,0.2792025
me,2020-10-23,0.5810027
mi,2020-10-23,0.7858086
mn,2020-10-23,1.0321335
mo,2020-10-23,1.5843045
ms,2020-10-23,1.0047726
mt,2020-10-23,1.4412746
nc,2020-10-23,0.810666
nd,2020-10-23,1.7484313
ne,2020-10-23,1.5731196
nh,2020-10-23,0.4628114
nj,2020-10-23,0.5310704
nm,2020-10-23,1.0532671
nv,2020-10-23,1.1178441
ny,2020-10-23,0.3785038
oh,2020-10-23,0.843089
ok,2020-10-23,1.4353124
or,2020-10-23,0.786948
pa,2020-10-23,0.9167622
ri,2020-10-23,0.3934307
sc,2020-10-23,0.863449
sd,2020-10-23,1.8607406
tn,2020-10-23,1.0362302
tx,2020-10-23,1.2329295
ut,2020-10-23,0.9570995
va,2020-10-23,0.9997213
vt,2020-10-23,0.4902362
wa,2020-10-23,0.5470077
wi,2020-10-23,1.2633736
wv,2020-10-23,1.2570774
wy,2020-10-23,3.1032325
ak,2020-10-24,1.9469276
al,2020-10-24,1.0313637
ar,2020-10-24,1.1350166
az,2020-10-24,0.9225326
ca,2020-10-24,0.650844
co,2020-10-24,0.7709444
ct,2020-10-24,0.778066
dc,2020-10-24,0.3679301
de,2020-10-24,0.6302741
fl,2020-10-24,0.613313
ga,2020-10-24,1.1016183
hi,2020-10-24,0.4315563
ia,2020-10-24,1.0972609
id,2020-10-24,1.3276943
il,2020-10-24,0.823211
in,2020-10-24,1.2649046
ks,2020-10-24,0.8470954
ky,2020-10-24,0.7657083
la,2020-10-24,0.7454473
ma,2020-10-24,0.4399752
md,2020-10-24,0.2662005
me,2020-10-24,0.6353598
mi,2020-10-24,0.8381665
mn,2020-10-24,1.0805571
mo,2020-10-24,1.393979
ms,2020-10-24,0.8970197
mt,2020-10-24,1.6896623
nc,2020-10-24,0.7563002
nd,2020-10-24,2.1709176
ne,2020-10-24,1.5922199
nh,2020-10-24,0.4627055
nj,2020-10-24,0.4463276
nm,2020-10-24,1.1907612
nv,2020-10-24,1.1661433
ny,2020-10-24,0.3851417
oh,2020-10-24,0.7893908
ok,2020-10-24,1.6082847
or,2020-10-24,0.7304863
pa,2020-10-24,0.8254686
ri,2020-10-24,0.449455
sc,2020-10-24,0.8573996
sd,2020-10-24,1.8963505
tn,2020-10-24,1.0634451
tx,2020-10-24,1.1770887
ut,2020-10-24,1.0720897
va,2020-10-24,0.9227606
vt,2020-10-24,0.4078806
wa,2020-10-24,0.5902563
wi,2020-10-24,1.2281307
wv,2020-10-24,1.4348652
wy,2020-10-24,2.5858685
ak,2020-10-25,2.023599
al,2020-10-25,1.093939
ar,2020-10-25,1.1702453
az,2020-10-25,0.9507513
ca,2020-10-25,0.6225243
co,2020-10-25,0.7850021
ct,2020-10-25,0.9816208
dc,2020-10-25,0.3641892
de,2020-10-25,0.6320428
fl,2020-10-25,0.5989023
ga,2020-10-25,1.0606054
hi,2020-10-25,0.6277012
ia,2020-10-25,1.1372153
id,2020-10-25,1.2580433
il,2020-10-25,0.8231936
in,2020-10-25,1.2129014
ks,2020-10-25,0.9131105
ky,2020-10-25,0.7758677
la,2020-10-25,0.6940744
ma,2020-10-25,0.4515692
md,2020-10-25,0.2632294
me,2020-10-25,0.6805422
mi,2020-10-25,0.9032022
mn,2020-10-25,1.055366
mo,2020-10-25,1.5412161
ms,2020-10-25,0.9713239
mt,2020-10-25,1.7359441
nc,2020-10-25,0.7881563
nd,2020-10-25,2.6604611
ne,2020-10-25,1.7277195
nh,2020-10-25,0.5032912
nj,2020-10-25,0.5152426
nm,2020-10-25,1.2369274
nv,2020-10-25,1.1625421
ny,2020-10-25,0.4363898
oh,2020-10-25,0.8409883
ok,2020-10-25,1.3714017
or,2020-10-25,0.5688538
pa,2020-10-25,0.7687699
ri,2020-10-25,0.6128316
sc,2020-10-25,0.8666781
sd,2020-10-25,1.9796069
tn,2020-10-25,1.1915769
tx,2020-10-25,1.1477295
ut,2020-10-25,1.2730852
va,2020-10-25,0.9376621
vt,2020-10-25,0.238755
wa,2020-10-25,0.5589758
wi,2020-10-25,1.2632245
wv,2020-10-25,1.1851389
wy,2020-10-25,2.7091147
ak,2020-10-26,1.9310191
al,2020-10-26,1.1255092
ar,2020-10-26,1.3239324
az,2020-10-26,0.8681735
ca,2020-10-26,0.6893535
co,2020-10-26,0.6274662
ct,2020-10-26,0.8115053
dc,2020-10-26,0.2803519
de,2020-10-26,0.5942771
fl,2020-10-26,0.5813124
ga,2020-10-26,0.9384101
hi,2020-10-26,0.5447837
ia,2020-10-26,0.8525309
id,2020-10-26,1.4218479
il,2020-10-26,0.8289331
in,2020-10-26,1.1561231
ks,2020-10-26,0.9599025
ky,2020-10-26,0.7289178
la,2020-10-26,0.8825653
ma,2020-10-26,0.4420901
md,2020-10-26,0.3343233
me,2020-10-26,0.765124
mi,2020-10-26,0.8893932
mn,2020-10-26,1.0937322
mo,2020-10-26,1.4528966
ms,2020-10-26,1.520758
mt,2020-10-26,2.0231324
nc,2020-10-26,0.7507403
nd,2020-10-26,2.3857349
ne,2020-10-26,1.6489276
nh,2020-10-26,0.4943729
nj,2020-10-26,0.4360978
nm,2020-10-26,0.9773786
nv,2020-10-26,1.1333512
ny,2020-10-26,0.4105893
oh,2020-10-26,0.8528348
ok,2020-10-26,1.4221556
or,2020-10-26,0.4693765
pa,2020-10-26,0.7119485
ri,2020-10-26,0.6146242
sc,2020-10-26,0.9519194
sd,2020-10-26,1.6607507
tn,2020-10-26,1.2322104
tx,2020-10-26,1.1911288
ut,2020-10-26,1.2625869
va,2020-10-26,0.9554391
vt,2020-10-26,0.1791237
wa,2020-10-26,0.5256866
wi,2020-10-26,1.2703707
wv,2020-10-26,1.1014648
wy,2020-10-26,2.7068399
ak,2020-10-27,1.4711422
al,2020-10-27,1.1579441
ar,2020-10-27,1.298391
az,2020-10-27,0.6508698
ca,2020-10-27,0.709919
co,2020-10-27,0.5460142
ct,2020-10-27,0.8742828
dc,2020-10-27,0.2680121
de,2020-10-27,0.6519359
fl,2020-10-27,0.7186119
ga,2020-10-27,0.8022068
hi,2020-10-27,0.6319672
ia,2020-10-27,1.1080698
id,2020-10-27,1.621862
il,2020-10-27,0.8288611
in,2020-10-27,1.3176536
ks,2020-10-27,0.9013585
ky,2020-10-27,0.8063933
la,2020-10-27,0.8691816
ma,2020-10-27,0.4513212
md,2020-10-27,0.3095131
me,2020-10-27,0.6822325
mi,2020-10-27,0.8252009
mn,2020-10-27,1.1198967
mo,2020-10-27,1.3415875
ms,2020-10-27,1.7005844
mt,2020-10-27,2.0458899
nc,2020-10-27,0.6218652
nd,2020-10-27,2.8254265
ne,2020-10-27,1.5556758
nh,2020-10-27,0.4323309
nj,2020-10-27,0.4738003
nm,2020-10-27,1.0512967
nv,2020-10-27,0.9778047
ny,2020-10-27,0.4596271
oh,2020-10-27,0.8505245
ok,2020-10-27,1.4848686
or,2020-10-27,0.5240428
pa,2020-10-27,0.6262347
ri,2020-10-27,0.6250286
sc,2020-10-27,0.9290671
sd,2020-10-27,1.8500551
tn,2020-10-27,1.1959986
tx,2020-10-27,1.2743224
ut,2020-10-27,1.1730946
va,2020-10-27,1.0234727
vt,2020-10-27,0.178998
wa,2020-10-27,0.7600361
wi,2020-10-27,1.3057521
wv,2020-10-27,0.9087606
wy,2020-10-27,2.7909764
ak,2020-10-28,0.8637594
al,2020-10-28,0.9301842
ar,2020-10-28,1.2139736
az,2020-10-28,0.7209403
ca,2020-10-28,0.7606891
co,2020-10-28,0.5708512
ct,2020-10-28,0.7133449
dc,2020-10-28,0.2740818
de,2020-10-28,0.6442822
fl,2020-10-28,0.7913432
ga,2020-10-28,0.8018738
hi,2020-10-28,0.6291382
ia,2020-10-28,1.0521302
id,2020-10-28,1.5711406
il,2020-10-28,0.8706874
in,2020-10-28,1.2601563
ks,2020-10-28,0.9120752
ky,2020-10-28,0.764527
la,2020-10-28,0.9904035
ma,2020-10-28,0.403483
md,2020-10-28,0.3734702
me,2020-10-28,0.5556049
mi,2020-10-28,0.827281
mn,2020-10-28,0.9446191
mo,2020-10-28,1.2580169
ms,2020-10-28,1.7491979
mt,2020-10-28,2.144316
nc,2020-10-28,0.613417
nd,2020-10-28,2.4298588
ne,2020-10-28,1.5579469
nh,2020-10-28,0.3903627
nj,2020-10-28,0.595306
nm,2020-10-28,0.8040278
nv,2020-10-28,0.9557849
ny,2020-10-28,0.5233949
oh,2020-10-28,0.8673348
ok,2020-10-28,1.5272753
or,2020-10-28,0.4380262
pa,2020-10-28,0.6247998
ri,2020-10-28,1.0875511
sc,2020-10-28,0.8650946
sd,2020-10-28,1.7757154
tn,2020-10-28,1.1486278
tx,2020-10-28,1.2690711
ut,2020-10-28,0.9909769
va,2020-10-28,0.9518959
vt,2020-10-28,0.6399255
wa,2020-10-28,0.759929
wi,2020-10-28,1.1676448
wv,2020-10-28,0.9545638
wy,2020-10-28,2.8420553
ak,2020-10-29,1.0351082
al,2020-10-29,0.9685143
ar,2020-10-29,1.2471293
az,2020-10-29,0.6600451
ca,2020-10-29,0.8009808
co,2020-10-29,0.5782705
ct,2020-10-29,0.6183067
dc,2020-10-29,0.0
de,2020-10-29,0.6580789
fl,2020-10-29,0.8020824
ga,2020-10-29,0.686022
hi,2020-10-29,0.6308706
ia,2020-10-29,1.1481082
id,2020-10-29,1.7109159
il,2020-10-29,1.0119977
in,2020-10-29,1.1308193
ks,2020-10-29,0.8107825
ky,2020-10-29,0.8788513
la,2020-10-29,0.9138261
ma,2020-10-29,0.4174527
md,2020-10-29,0.2947478
me,2020-10-29,0.5411981
mi,2020-10-29,0.828683
mn,2020-10-29,0.827538
mo,2020-10-29,1.297573
ms,2020-10-29,2.0235575
mt,2020-10-29,2.5003637
nc,2020-10-29,0.731064
nd,2020-10-29,2.7260619
ne,2020-10-29,1.4344689
nh,2020-10-29,0.3802764
nj,2020-10-29,0.7152898
nm,2020-10-29,0.5651718
nv,2020-10-29,0.9602671
ny,2020-10-29,0.54912
oh,2020-10-29,0.9163665
ok,2020-10-29,1.62351
or,2020-10-29,0.5500138
pa,2020-10-29,0.5552327
ri,2020-10-29,1.0111697
sc,2020-10-29,0.991373
sd,2020-10-29,1.4214183
tn,2020-10-29,1.0772953
tx,2020-10-29,1.2175841
ut,2020-10-29,0.9346607
va,2020-10-29,0.6338405
vt,2020-10-29,0.5774884
wa,2020-10-29,0.7413485
wi,2020-10-29,1.1612546
wv,2020-10-29,0.816752
wy,2020-10-29,3.1513863
ak,2020-10-30,0.8521806
al,2020-10-30,1.0503212
ar,2020-10-30,1.3018584
az,2020-10-30,0.6690485
ca,2020-10-30,0.7825525
co,2020-10-30,0.6791245
ct,2020-10-30,0.608441
dc,2020-10-30,0.0
de,2020-10-30,0.3458462
fl,2020-10-30,0.8417209
ga,2020-10-30,0.5562621
hi,2020-10-30,0.6344614
ia,2020-10-30,1.0517801
id,2020-10-30,1.4941232
il,2020-10-30,0.9981772
in,2020-10-30,1.0128178
ks,2020-10-30,0.8191969
ky,2020-10-30,1.0014669
la,2020-10-30,0.9775633
ma,2020-10-30,0.2805006
md,2020-10-30,0.3938703
me,2020-10-30,0.5736549
mi,2020-10-30,0.857743
mn,2020-10-30,0.7729633
mo,2020-10-30,1.2462909
ms,2020-10-30,1.8513266
mt,2020-10-30,2.1443007
nc,2020-10-30,0.788441
nd,2020-10-30,2.9164465
ne,2020-10-30,1.5160516
nh,2020-10-30,0.2938181
nj,2020-10-30,0.7427399
nm,2020-10-30,0.5821228
nv,2020-10-30,0.803
ny,2020-10-30,0.4641812
oh,2020-10-30,0.9821138
ok,2020-10-30,1.7084825
or,2020-10-30,0.5818992
pa,2020-10-30,0.4788957
ri,2020-10-30,0.8484082
sc,2020-10-30,1.0818366
sd,2020-10-30,1.9046451
tn,2020-10-30,1.2207661
tx,2020-10-30,1.2005971
ut,2020-10-30,0.8018459
va,2020-10-30,0.7390755
vt,2020-10-30,0.5816643
wa,2020-10-30,0.6981614
wi,2020-10-30,1.1307395
wv,2020-10-30,0.8153868
wy,2020-10-30,3.3317257
ak,2020-10-31,0.7742189
al,2020-10-31,0.8941528
ar,2020-10-31,1.2528874
az,2020-10-31,0.6664625
ca,2020-10-31,0.7823707
co,2020-10-31,0.7395763
ct,2020-10-31,0.6291309
dc,2020-10-31,0.1632494
de,2020-10-31,0.3616467
fl,2020-10-31,0.8808005
ga,2020-10-31,0.6274749
hi,2020-10-31,0.2682436
ia,2020-10-31,1.2673481
id,2020-10-31,1.6873119
il,2020-10-31,1.1076717
in,2020-10-31,1.0736512
ks,2020-10-31,1.1762042
ky,2020-10-31,0.956024
la,2020-10-31,1.0083299
ma,2020-10-31,0.1961694
md,2020-10-31,0.4969669
me,2020-10-31,0.5729919
mi,2020-10-31,0.8208759
mn,2020-10-31,0.7104551
mo,2020-10-31,1.3127847
ms,2020-10-31,1.6415729
mt,2020-10-31,1.9251928
nc,2020-10-31,0.8042972
nd,2020-10-31,2.7565807
ne,2020-10-31,1.6199287
nh,2020-10-31,0.3955878
nj,2020-10-31,0.752463
nm,2020-10-31,1.0713826
nv,2020-10-31,0.9216129
ny,2020-10-31,0.498985
oh,2020-10-31,1.1159528
ok,2020-10-31,1.6281269
or,2020-10-31,0.5663162
pa,2020-10-31,0.4794846
ri,2020-10-31,0.7721594
sc,2020-10-31,1.0555936
sd,2020-10-31,1.9014469
tn,2020-10-31,1.1873031
tx,2020-10-31,1.1819455
ut,2020-10-31,0.8411248
va,2020-10-31,0.8295829
vt,2020-10-31,0.5866032
wa,2020-10-31,0.6228306
wi,2020-10-31,1.2807342
wv,2020-10-31,0.9767552
wy,2020-10-31,3.6748678
ak,2020-11-01,1.7966691
al,2020-11-01,0.9260763
ar,2020-11-01,1.4383787
az,2020-11-01,0.6714694
ca,2020-11-01,0.8404225
co,2020-11-01,0.767684
ct,2020-11-01,0.616711
dc,2020-11-01,0.1641455
de,2020-11-01,0.3945718
fl,2020-11-01,0.8111396
ga,2020-11-01,0.6590542
hi,2020-11-01,0.1895062
ia,2020-11-01,1.2192691
id,2020-11-01,1.8058754
il,2020-11-01,1.0423833
in,2020-11-01,1.1269109
ks,2020-11-01,0.9993794
ky,2020-11-01,0.9424496
la,2020-11-01,1.136397
ma,2020-11-01,0.1361791
md,2020-11-01,0.5078078
me,2020-11-01,0.5517803
mi,2020-11-01,0.7743295
mn,2020-11-01,0.8398022
mo,2020-11-01,1.212182
ms,2020-11-01,1.5854864
mt,2020-11-01,1.767385
nc,2020-11-01,0.7848371
nd,2020-11-01,2.4024621
ne,2020-11-01,1.5514024
nh,2020-11-01,0.324113
nj,2020-11-01,0.7349537
nm,2020-11-01,1.0447214
nv,2020-11-01,1.0708486
ny,2020-11-01,0.4830844
oh,2020-11-01,1.033165
ok,2020-11-01,1.6777268
or,2020-11-01,0.5750281
pa,2020-11-01,0.449874
ri,2020-11-01,0.6905992
sc,2020-11-01,0.9992071
sd,2020-11-01,2.0273193
tn,2020-11-01,1.0761427
tx,2020-11-01,1.2479705
ut,2020-11-01,0.6792728
va,2020-11-01,0.9157665
vt,2020-11-01,0.8774107
wa,2020-11-01,0.6796433
wi,2020-11-01,1.1656698
wv,2020-11-01,1.0866581
